🦄央视频道「多线路」,#genre#
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=00000250001B50800001B401420BC069&userToke&usergroup
CCTV5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8

CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8


CGTN西语,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=306
CGTN阿语,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=308
CGTN法语,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=307
CGTN俄语,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=309
CGTN英语,http://live.cgtn.com/1000/prog_index.m3u8
CGTN纪录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN西语,http://livees.cgtn.com/1000e/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN俄语,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN纪录,http://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CGTN西语,http://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8
CGTN法语,http://news.cgtn.com/resource/live/french/cgtn-f.m3u8
CGTN阿语,http://news.cgtn.com/resource/live/arabic/cgtn-a.m3u8
CGTN俄语,http://news.cgtn.com/resource/live/russian/cgtn-r.m3u8

CGTN,http://222.223.119.21:8888/newlive/live/hls/18/live.m3u8
CGTN,http://113.57.150.190:9000/tsfile/live/1002_1.m3u8
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
CGTN,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=134
CGTN,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=305
CETV1,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=135
CETV2,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=492
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CETV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV1,http://113.57.150.190:9000/tsfile/live/1018_1.m3u8
CETV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV3,https://iptv.luas.edu.cn/liverespath/3a13f3b554cd6c3764599392bb43650e4e015b87/2f665915b0-0-0-08b800b5bdd1f6d3f61a673c5eb1afec/index.m3u8
CETV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8


🦄卫视频道「多线路」,#genre#
有卡顿请手动切换其他线路,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
选择自己流畅的线路观看,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
北京卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000272103.m3u8
东方卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292403.m3u8
天津卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2019927003.m3u8
重庆卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
辽宁卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
山东卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
安徽卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000298003.m3u8
河南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
河北卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
湖北卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
湖南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000296203.m3u8
江西卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
江苏卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295603.m3u8
浙江卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295503.m3u8
东南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
广东卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292703.m3u8
广西卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294203.m3u8
深圳卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292203.m3u8
贵州卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
四川卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295003.m3u8
新疆卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2019927403.m3u8
海南卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000291503.m3u8
黑龙江卫视,http://43.141.130.70/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293903.m3u8


北京卫视,http://221.232.105.110:8880/udp/239.254.96.141:8920
东方卫视,http://221.232.105.110:8880/udp/239.254.96.142:8926
湖南卫视,http://221.232.105.110:8880/udp/239.254.96.139:8908
浙江卫视,http://221.232.105.110:8880/udp/239.254.96.143:8932
江苏卫视,http://221.232.105.110:8880/udp/239.254.96.144:8938
安徽卫视,http://221.232.105.110:8880/udp/239.69.1.70:10060
广东卫视,http://221.232.105.110:8880/udp/239.254.96.140:8914
深圳卫视,http://221.232.105.110:8880/udp/239.254.96.137:8896
辽宁卫视,http://221.232.105.110:8880/udp/239.69.1.71:10066
海南卫视,http://221.232.105.110:8880/udp/239.69.1.151:10542
山东卫视,http://221.232.105.110:8880/udp/239.69.1.69:10054
天津卫视,http://221.232.105.110:8880/udp/239.69.1.68:10048
重庆卫视,http://221.232.105.110:8880/udp/239.69.1.149:10530
东南卫视,http://221.232.105.110:8880/udp/239.69.1.108:10286
广西卫视,http://221.232.105.110:8880/udp/239.69.1.191:10788
贵州卫视,http://221.232.105.110:8880/udp/239.69.1.150:10536
河北卫视,http://221.232.105.110:8880/udp/239.69.1.157:10578
黑龙江卫视,http://221.232.105.110:8880/udp/239.254.96.138:8902
河南卫视,http://221.232.105.110:8880/udp/239.69.1.168:10644
江西卫视,http://221.232.105.110:8880/udp/239.69.1.126:10394
吉林卫视,http://221.232.105.110:8880/udp/239.69.1.212:10914
内蒙古卫视,http://221.232.105.110:8880/udp/239.254.96.41:8220
宁夏卫视,http://221.232.105.110:8880/udp/239.254.96.97:8556
山西卫视,http://221.232.105.110:8880/udp/239.254.96.93:8532
陕西卫视,http://221.232.105.110:8880/udp/239.254.96.186:9196
四川卫视,http://221.232.105.110:8880/udp/239.69.1.169:10650
新疆卫视,http://221.232.105.110:8880/udp/239.254.96.47:8256
云南卫视,http://221.232.105.110:8880/udp/239.254.96.30:8154
青海卫视,http://221.232.105.110:8880/udp/239.254.96.95:8544
兵团卫视,http://221.232.105.110:8880/udp/239.254.96.48:8262
卡酷动画,http://221.232.105.110:8880/udp/239.254.96.188:9208
金鹰卡通,http://221.232.105.110:8880/udp/239.69.1.248:11130
三沙卫视,http://221.232.105.110:8880/udp/239.69.1.171:10662
河北卫视,http://202.103.213.192:8888/udp/239.81.0.94:4056
贵州卫视,http://202.103.213.192:8888/udp/239.81.0.95:4056
黑龙江卫视,http://202.103.213.192:8888/udp/239.81.0.105:4056
深圳卫视,http://202.103.213.192:8888/udp/239.81.0.103:4056
北京卫视,http://202.103.213.192:8888/udp/239.81.0.109:4056
湖南卫视,http://202.103.213.192:8888/udp/239.81.0.110:4056
金鹰纪实,http://202.103.213.192:8888/udp/239.81.0.91:4056
金鹰卡通,http://202.103.213.192:8888/udp/239.81.0.148:4056
山东卫视,http://202.103.213.192:8888/udp/239.81.0.114:4056
吉林卫视,http://202.103.213.192:8888/udp/239.81.0.143:4056
江西卫视,http://202.103.213.192:8888/udp/239.81.0.204:4056
广东卫视,http://202.103.213.192:8888/udp/239.81.0.104:4056
江苏卫视,http://202.103.213.192:8888/udp/239.81.0.106:4056
浙江卫视,http://202.103.213.192:8888/udp/239.81.0.108:4056
湖北卫视,http://202.103.213.192:8888/udp/239.81.0.112:4056
东方卫视,http://202.103.213.192:8888/udp/239.81.0.111:4056
天津卫视,http://202.103.213.192:8888/udp/239.81.0.113:4056
四川卫视,http://202.103.213.192:8888/udp/239.81.0.130:4056
甘肃卫视,http://202.103.213.192:8888/udp/239.81.0.207:4056
辽宁卫视,http://202.103.213.192:8888/udp/239.81.0.210:4056
安徽卫视,http://202.103.213.192:8888/udp/239.81.0.211:4056
东南卫视,http://202.103.213.192:8888/udp/239.81.0.215:4056
河南卫视,http://202.103.213.192:8888/udp/239.81.0.44:4056
云南卫视,http://202.103.213.192:8888/udp/239.81.0.45:4056
大湾区卫视,http://202.103.213.192:8888/udp/239.81.0.32:4056
海南卫视,http://202.103.213.192:8888/udp/239.81.0.48:4056
山西卫视,http://202.103.213.192:8888/udp/239.81.0.49:4056
新疆卫视,http://202.103.213.192:8888/udp/239.81.0.46:4056
兵团卫视,http://202.103.213.192:8888/udp/239.81.0.213:4056
西藏卫视,http://202.103.213.192:8888/udp/239.81.0.55:4056
厦门卫视,http://202.103.213.192:8888/udp/239.81.0.212:4056
三沙卫视,http://202.103.213.192:8888/udp/239.81.0.242:4056
山东教育卫视,http://202.103.213.192:8888/udp/239.81.0.93:4056
陕西卫视,http://202.103.213.192:8888/udp/239.81.0.89:4056
内蒙古卫视,http://202.103.213.192:8888/udp/239.81.0.54:4056
宁夏卫视,http://202.103.213.192:8888/udp/239.81.0.60:4056
青海卫视,http://202.103.213.192:8888/udp/239.81.0.53:4056
广东卫视,http://202.103.213.192:8888/udp/239.81.0.104:4056
广东卫视,http://221.232.105.110:8880/udp/239.254.96.140:8914


北京卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3730
东方卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3692
湖南卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3707
山东卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3641
安徽卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3653
深圳卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3664
广东卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3667
湖北卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3668
天津卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3682
黑龙江卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3694
浙江卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3695
海南卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3697
江苏卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3689
重庆卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3677


辽宁卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=058
江苏卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=085
天津卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=084
湖南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=086
北京卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=083
黑龙江卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=095
广东卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=092
东方卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=093
浙江卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=094
吉林卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=097
安徽卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=096
江西卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=098
山东卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=099
贵州卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=101
深圳卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=100
湖北卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=102
四川卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=103
陕西卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=512
河南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=339
海南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=473
云南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=482
东南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=483
河南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=104
重庆卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=107
山西卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=109
河北卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=108
青海卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=111
内蒙古卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=110
山东教育,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=112
北京纪实,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=113
广西卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=116
云南卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=115
宁夏卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=118
陕西卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=114
延边卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=117
甘肃卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=119
西藏卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=121
农林卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=122
兵团卫视,http://tvbox6.com/tv/dl/dl668/bfgd.php?id=124

浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
黑龙江视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
大湾区视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卡酷,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
内蒙古视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8

内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
宁夏卫视,http://39.134.66.66/PLTV/88888888/224/3221225579/index.m3u8
安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
山东教育,http://39.134.66.66/PLTV/88888888/224/3221225558/index.m3u8
山西卫视,http://39.134.66.66/PLTV/88888888/224/3221225496/index.m3u8
陕西卫视,http://39.134.66.66/PLTV/88888888/224/3221225567/index.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
西藏卫视,http://39.134.66.66/PLTV/88888888/224/3221225570/index.m3u8
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8

北京卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000020451/1.m3u8?channel-id=wasusyt&Contentid=6000000001000020451&livemode=1&stbId=3
东方卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000056/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000056&livemode=1&stbId=3
天津卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000009186/1.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3
重庆卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000001096/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001096&livemode=1&stbId=3
黑龙江卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000001925/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=3
辽宁卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=3
吉林卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
内蒙古卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=3
河北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
山东卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3
山东教育,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000004097/1.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=3
湖北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000015436/1.m3u8?channel-id=wasusyt&Contentid=6000000001000015436&livemode=1&stbId=3
湖南卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
广东卫视,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3
大湾区卫视,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3
广东珠江,http://zteres.sn.chinamobile.com:6060/000000001000/2000000003000000033/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000033&livemode=1&stbId=3
